sale_id,date,category,location,amount
2239,2023-06-16,Games,Galway,53.77
2240,2023-06-16,Clothing,Galway,47.24
2241,2023-06-16,Games,Galway,26.33
2242,2023-06-16,Clothing,Limerick,43.82
2243,2023-06-17,Electronics,Galway,78.75
2244,2023-06-17,Clothing,Limerick,39.7
2245,2023-06-17,Clothing,Dublin,41.45
2246,2023-06-17,Clothing,Galway,89.07
2247,2023-06-17,Electronics,Cork,109.12
2248,2023-06-17,Games,Galway,108.19
2249,2023-06-17,Games,Cork,44.42
2250,2023-06-18,Clothing,Cork,55.02
2251,2023-06-18,Games,Cork,54.98
2252,2023-06-18,Books,Cork,22.7
2253,2023-06-18,Electronics,Cork,59.3
2254,2023-06-18,Games,Galway,22.81
2255,2023-06-19,Books,Galway,6.39
2256,2023-06-19,Electronics,Cork,103.26
2257,2023-06-19,Clothing,Galway,27.49
2258,2023-06-19,Clothing,Limerick,44.99
2259,2023-06-19,Books,Limerick,16.7
2260,2023-06-19,Books,Limerick,13.66
2261,2023-06-19,Games,Limerick,68.68
2262,2023-06-19,Electronics,Cork,86.84
2263,2023-06-19,Clothing,Cork,55.29
2264,2023-06-19,Clothing,Waterford,30.22
2265,2023-06-19,Clothing,Galway,47.17
2266,2023-06-20,Games,Cork,63.26
2267,2023-06-20,Games,Dublin,18.74
2268,2023-06-20,Books,Dublin,15.76
2269,2023-06-20,Clothing,Limerick,35.16
2270,2023-06-20,Clothing,Cork,28.29
2271,2023-06-20,Books,Cork,27.37
2272,2023-06-20,Electronics,Galway,103.42
2273,2023-06-20,Books,Galway,20.63
2274,2023-06-20,Clothing,Cork,68.01
2275,2023-06-20,Books,Dublin,18.53
2276,2023-06-20,Games,Limerick,39.01
2277,2023-06-20,Clothing,Dublin,62.09
2278,2023-06-21,Electronics,Dublin,75.4
2279,2023-06-21,Clothing,Limerick,21.78
2280,2023-06-21,Games,Galway,57.2
2281,2023-06-21,Clothing,Dublin,50.45
2282,2023-06-21,Clothing,Cork,29.63
2283,2023-06-21,Clothing,Limerick,33.5
2284,2023-06-21,Books,Dublin,11.37
2285,2023-06-21,Clothing,Waterford,47.02
2286,2023-06-21,Clothing,Dublin,39.72
2287,2023-06-21,Electronics,Dublin,83.68
2288,2023-06-21,Books,Cork,14.54
2289,2023-06-22,Clothing,Limerick,56.05
2290,2023-06-22,Clothing,Cork,38.59
2291,2023-06-22,Electronics,Galway,87.87
2292,2023-06-22,Clothing,Cork,34.99
2293,2023-06-22,Games,Galway,81.01
2294,2023-06-22,Books,Dublin,17.77
2295,2023-06-22,Electronics,Dublin,108.19
2296,2023-06-22,Electronics,Galway,94.81
2297,2023-06-22,Electronics,Dublin,66.71
2298,2023-06-23,Books,Waterford,12.98
2299,2023-06-23,Books,Dublin,15.87
2300,2023-06-23,Books,Galway,21.17
2301,2023-06-23,Clothing,Cork,4.19
2302,2023-06-23,Clothing,Galway,50.29
2303,2023-06-23,Books,Cork,20.78
2304,2023-06-23,Clothing,Cork,24.8
2305,2023-06-23,Clothing,Cork,17.57
2306,2023-06-23,Clothing,Limerick,87.02
2307,2023-06-23,Games,Dublin,49.49
2308,2023-06-23,Games,Galway,35.81
2309,2023-06-24,Books,Cork,15.67
2310,2023-06-24,Books,Limerick,19.96
2311,2023-06-24,Clothing,Limerick,28.97
2312,2023-06-24,Games,Galway,77.49
2313,2023-06-24,Clothing,Limerick,15.18
2314,2023-06-24,Games,Galway,47.6
2315,2023-06-24,Games,Galway,50.72
2316,2023-06-24,Clothing,Cork,62.19
2317,2023-06-24,Clothing,Waterford,37.94
2318,2023-06-24,Clothing,Dublin,38.27
2319,2023-06-25,Games,Cork,43.48
2320,2023-06-25,Clothing,Limerick,3.59
2321,2023-06-25,Games,Limerick,39.76
2322,2023-06-25,Clothing,Galway,73.69
2323,2023-06-25,Clothing,Cork,37.64
2324,2023-06-25,Electronics,Dublin,101.51
2325,2023-06-25,Electronics,Cork,85.18
2326,2023-06-25,Books,Galway,16.23
2327,2023-06-26,Electronics,Dublin,85.91
2328,2023-06-26,Electronics,Waterford,77.69
2329,2023-06-26,Books,Dublin,17.15
2330,2023-06-26,Clothing,Limerick,28.4
2331,2023-06-26,Clothing,Galway,54.88
2332,2023-06-26,Games,Limerick,63.65
2333,2023-06-26,Books,Limerick,11.06
2334,2023-06-26,Books,Galway,11.23
2335,2023-06-26,Clothing,Galway,58.47
2336,2023-06-26,Clothing,Limerick,56.22
2337,2023-06-27,Clothing,Dublin,34.4
2338,2023-06-27,Games,Cork,46.47
2339,2023-06-27,Clothing,Limerick,35.41
2340,2023-06-27,Games,Limerick,77.59
2341,2023-06-27,Electronics,Limerick,102.22
2342,2023-06-27,Clothing,Waterford,47.3
2343,2023-06-28,Games,Limerick,31.82
2344,2023-06-28,Electronics,Limerick,74.18
2345,2023-06-28,Electronics,Cork,104.09
2346,2023-06-28,Books,Cork,23.35
2347,2023-06-28,Games,Dublin,7.0
2348,2023-06-28,Clothing,Cork,15.96
2349,2023-06-28,Clothing,Dublin,49.55
2350,2023-06-28,Games,Galway,45.14
2351,2023-06-29,Games,Waterford,31.09
2352,2023-06-29,Books,Limerick,18.39
2353,2023-06-29,Electronics,Dublin,70.06
2354,2023-06-29,Clothing,Dublin,53.56
2355,2023-06-29,Electronics,Galway,83.43
2356,2023-06-29,Electronics,Waterford,114.84
2357,2023-06-29,Books,Dublin,13.98
2358,2023-06-29,Books,Galway,19.87
2359,2023-06-29,Games,Galway,40.9
2360,2023-06-29,Clothing,Galway,25.3
2361,2023-06-29,Clothing,Cork,31.02
2362,2023-06-29,Games,Cork,51.21
2363,2023-06-30,Clothing,Dublin,16.97
2364,2023-06-30,Clothing,Galway,56.6
2365,2023-06-30,Clothing,Galway,39.56
2366,2023-06-30,Clothing,Limerick,4.97
2367,2023-06-30,Books,Cork,7.57
2368,2023-06-30,Books,Galway,9.29
2369,2023-06-30,Clothing,Galway,23.25
2370,2023-06-30,Games,Galway,53.78
2371,2023-07-01,Clothing,Cork,37.03
2372,2023-07-01,Clothing,Cork,45.9
2373,2023-07-01,Books,Cork,11.4
2374,2023-07-01,Books,Dublin,19.82
2375,2023-07-01,Electronics,Dublin,79.48
2376,2023-07-01,Books,Cork,10.91
2377,2023-07-01,Games,Galway,59.26
2378,2023-07-01,Games,Galway,29.69
2379,2023-07-01,Clothing,Cork,53.77
2380,2023-07-01,Clothing,Dublin,62.71
2381,2023-07-01,Clothing,Dublin,54.39
2382,2023-07-02,Books,Dublin,10.74
2383,2023-07-02,Books,Limerick,12.42
2384,2023-07-02,Electronics,Cork,98.73
2385,2023-07-02,Books,Waterford,13.98
2386,2023-07-02,Books,Dublin,21.89
2387,2023-07-02,Games,Galway,77.96
2388,2023-07-03,Clothing,Cork,56.98
2389,2023-07-03,Clothing,Galway,64.22
2390,2023-07-03,Games,Cork,33.36
2391,2023-07-03,Books,Cork,11.9
2392,2023-07-03,Clothing,Limerick,48.7
2393,2023-07-04,Books,Dublin,24.03
2394,2023-07-04,Games,Limerick,31.92
2395,2023-07-04,Clothing,Galway,36.64
2396,2023-07-04,Clothing,Dublin,47.48
2397,2023-07-04,Games,Dublin,48.04
2398,2023-07-04,Clothing,Cork,7.12
2399,2023-07-05,Books,Dublin,12.23
2400,2023-07-05,Clothing,Dublin,33.18
2401,2023-07-05,Clothing,Dublin,34.41
2402,2023-07-05,Books,Galway,9.97
2403,2023-07-05,Games,Galway,45.02
2404,2023-07-05,Clothing,Limerick,7.87
2405,2023-07-06,Clothing,Limerick,26.21
2406,2023-07-06,Electronics,Dublin,81.66
2407,2023-07-06,Clothing,Waterford,39.08
2408,2023-07-06,Books,Dublin,18.83
2409,2023-07-06,Games,Galway,37.88
2410,2023-07-06,Clothing,Dublin,47.6
2411,2023-07-06,Clothing,Dublin,35.31
2412,2023-07-06,Clothing,Dublin,19.6
2413,2023-07-06,Books,Dublin,15.74
2414,2023-07-06,Clothing,Cork,46.43
2415,2023-07-06,Electronics,Dublin,111.61
2416,2023-07-06,Electronics,Galway,88.88
2417,2023-07-07,Clothing,Dublin,44.68
2418,2023-07-07,Books,Dublin,20.66
2419,2023-07-07,Games,Galway,53.59
2420,2023-07-07,Clothing,Galway,16.5
2421,2023-07-07,Clothing,Dublin,30.15
2422,2023-07-07,Games,Limerick,64.5
2423,2023-07-07,Books,Cork,14.58
2424,2023-07-08,Clothing,Galway,47.21
2425,2023-07-08,Games,Galway,72.58
2426,2023-07-08,Games,Cork,55.33
2427,2023-07-08,Clothing,Galway,42.59
2428,2023-07-08,Books,Waterford,14.41
2429,2023-07-08,Books,Dublin,16.4
2430,2023-07-08,Books,Cork,14.48
2431,2023-07-08,Clothing,Galway,48.24
2432,2023-07-08,Books,Galway,13.98
2433,2023-07-08,Books,Limerick,15.23
2434,2023-07-08,Electronics,Waterford,59.65
2435,2023-07-08,Clothing,Galway,38.46
2436,2023-07-09,Clothing,Dublin,27.25
2437,2023-07-09,Electronics,Cork,80.37
2438,2023-07-09,Clothing,Dublin,36.34
2439,2023-07-09,Clothing,Limerick,36.11
2440,2023-07-09,Clothing,Dublin,54.36
2441,2023-07-09,Clothing,Galway,45.86
2442,2023-07-09,Clothing,Waterford,37.62
2443,2023-07-09,Electronics,Dublin,76.05
2444,2023-07-09,Electronics,Dublin,58.19
2445,2023-07-10,Games,Limerick,50.52
2446,2023-07-10,Clothing,Galway,68.02
2447,2023-07-10,Clothing,Limerick,21.35
2448,2023-07-10,Electronics,Cork,105.85
2449,2023-07-10,Books,Dublin,12.72
2450,2023-07-10,Games,Cork,35.47
2451,2023-07-10,Books,Limerick,22.54
2452,2023-07-11,Books,Dublin,18.72
2453,2023-07-11,Games,Galway,38.26
2454,2023-07-11,Games,Waterford,58.45
2455,2023-07-11,Games,Limerick,32.08
2456,2023-07-11,Books,Galway,20.16
2457,2023-07-11,Clothing,Limerick,63.52
2458,2023-07-11,Clothing,Dublin,28.43
2459,2023-07-11,Clothing,Limerick,61.84
2460,2023-07-11,Books,Dublin,13.62
2461,2023-07-11,Clothing,Dublin,43.4
2462,2023-07-11,Electronics,Dublin,104.36
2463,2023-07-12,Books,Cork,17.05
2464,2023-07-12,Books,Waterford,8.19
2465,2023-07-12,Books,Waterford,13.55
2466,2023-07-12,Books,Dublin,12.93
2467,2023-07-12,Books,Dublin,16.5
2468,2023-07-12,Books,Limerick,18.56
2469,2023-07-13,Electronics,Galway,118.68
2470,2023-07-13,Electronics,Waterford,108.8
2471,2023-07-13,Clothing,Dublin,35.34
2472,2023-07-13,Clothing,Dublin,40.91
2473,2023-07-13,Clothing,Galway,57.87
2474,2023-07-13,Books,Dublin,14.03
2475,2023-07-14,Games,Galway,9.7
2476,2023-07-14,Clothing,Galway,33.56
2477,2023-07-14,Clothing,Dublin,32.39
2478,2023-07-14,Electronics,Dublin,92.2
2479,2023-07-14,Books,Limerick,11.28
2480,2023-07-14,Electronics,Limerick,75.79
2481,2023-07-15,Clothing,Dublin,32.32
2482,2023-07-15,Clothing,Waterford,22.92
2483,2023-07-15,Books,Cork,22.63
2484,2023-07-15,Books,Galway,18.52
2485,2023-07-15,Clothing,Limerick,13.15
2486,2023-07-15,Electronics,Dublin,87.9
2487,2023-07-15,Books,Limerick,20.75
2488,2023-07-15,Clothing,Cork,49.96
2489,2023-07-15,Clothing,Cork,43.31
2490,2023-07-15,Games,Limerick,49.46
2491,2023-07-16,Clothing,Limerick,29.22
2492,2023-07-16,Clothing,Limerick,21.39
2493,2023-07-16,Books,Galway,15.42
2494,2023-07-16,Clothing,Dublin,44.15
2495,2023-07-16,Games,Limerick,62.84
2496,2023-07-16,Books,Waterford,19.02
2497,2023-07-16,Books,Dublin,18.3
2498,2023-07-17,Games,Galway,17.1
2499,2023-07-17,Clothing,Galway,18.76
2500,2023-07-17,Clothing,Dublin,54.22
2501,2023-07-17,Games,Dublin,68.41
2502,2023-07-17,Games,Cork,33.39
2503,2023-07-17,Clothing,Cork,27.53
2504,2023-07-17,Clothing,Limerick,41.67
2505,2023-07-17,Electronics,Galway,67.96
2506,2023-07-17,Electronics,Cork,79.24
2507,2023-07-17,Books,Dublin,17.51
2508,2023-07-17,Books,Dublin,13.34
2509,2023-07-18,Clothing,Limerick,48.44
2510,2023-07-18,Electronics,Galway,70.68
2511,2023-07-18,Clothing,Galway,52.55
2512,2023-07-18,Electronics,Limerick,120.05
2513,2023-07-18,Games,Waterford,35.88
2514,2023-07-19,Clothing,Cork,50.5
2515,2023-07-19,Games,Cork,25.55
2516,2023-07-19,Clothing,Dublin,26.02
2517,2023-07-19,Books,Galway,18.54
2518,2023-07-20,Games,Galway,49.13
2519,2023-07-20,Clothing,Dublin,30.85
2520,2023-07-20,Books,Dublin,15.73
2521,2023-07-20,Clothing,Dublin,19.68
2522,2023-07-20,Games,Waterford,49.01
2523,2023-07-20,Books,Dublin,21.69
2524,2023-07-20,Games,Limerick,65.4
2525,2023-07-20,Clothing,Waterford,52.45
2526,2023-07-20,Clothing,Dublin,44.68
2527,2023-07-20,Books,Galway,22.85
2528,2023-07-21,Games,Cork,19.11
2529,2023-07-21,Books,Galway,10.12
2530,2023-07-21,Clothing,Dublin,53.22
2531,2023-07-21,Games,Galway,86.82
2532,2023-07-21,Electronics,Dublin,100.27
2533,2023-07-21,Electronics,Dublin,79.79
2534,2023-07-21,Books,Cork,14.27
2535,2023-07-21,Clothing,Galway,41.09
2536,2023-07-21,Electronics,Limerick,118.55
2537,2023-07-22,Books,Cork,23.54
2538,2023-07-22,Books,Dublin,21.27
2539,2023-07-22,Books,Waterford,21.13
2540,2023-07-22,Clothing,Dublin,12.18
2541,2023-07-22,Books,Limerick,9.18
2542,2023-07-22,Clothing,Waterford,40.1
2543,2023-07-23,Electronics,Dublin,87.64
2544,2023-07-23,Electronics,Galway,112.6
2545,2023-07-23,Clothing,Limerick,53.87
2546,2023-07-23,Clothing,Galway,46.35
2547,2023-07-23,Games,Galway,61.11
2548,2023-07-24,Books,Galway,14.81
2549,2023-07-24,Games,Galway,48.54
2550,2023-07-24,Clothing,Dublin,31.9
2551,2023-07-24,Books,Dublin,15.56
2552,2023-07-24,Games,Galway,26.7
2553,2023-07-24,Clothing,Limerick,56.3
2554,2023-07-24,Clothing,Cork,36.02
2555,2023-07-25,Games,Limerick,50.85
2556,2023-07-25,Games,Galway,35.96
2557,2023-07-25,Books,Dublin,8.48
2558,2023-07-25,Games,Dublin,46.02
2559,2023-07-25,Clothing,Dublin,38.64
2560,2023-07-25,Clothing,Dublin,36.02
2561,2023-07-25,Books,Dublin,22.69
2562,2023-07-25,Electronics,Dublin,87.38
2563,2023-07-26,Electronics,Cork,79.65
2564,2023-07-26,Games,Cork,63.87
2565,2023-07-26,Clothing,Limerick,41.18
2566,2023-07-26,Books,Cork,25.02
2567,2023-07-26,Books,Dublin,15.86
2568,2023-07-26,Games,Limerick,38.03
2569,2023-07-26,Books,Cork,17.83
2570,2023-07-26,Electronics,Limerick,98.36
2571,2023-07-26,Clothing,Limerick,6.0
2572,2023-07-26,Books,Galway,17.11
2573,2023-07-27,Clothing,Cork,21.82
2574,2023-07-27,Games,Dublin,53.23
2575,2023-07-27,Clothing,Galway,45.28
2576,2023-07-27,Clothing,Cork,49.15
2577,2023-07-27,Electronics,Cork,78.37
2578,2023-07-27,Books,Waterford,24.17
2579,2023-07-27,Clothing,Cork,26.07
2580,2023-07-27,Electronics,Cork,56.82
2581,2023-07-27,Electronics,Dublin,98.54
2582,2023-07-27,Clothing,Cork,27.37
2583,2023-07-27,Clothing,Dublin,21.77
2584,2023-07-28,Books,Dublin,18.82
2585,2023-07-28,Clothing,Dublin,26.06
2586,2023-07-28,Books,Dublin,16.96
2587,2023-07-28,Books,Dublin,13.89
2588,2023-07-28,Games,Dublin,30.07
2589,2023-07-28,Electronics,Dublin,66.0
2590,2023-07-28,Clothing,Dublin,4.26
2591,2023-07-28,Books,Dublin,23.56
2592,2023-07-28,Clothing,Cork,55.8
2593,2023-07-29,Electronics,Dublin,94.59
2594,2023-07-29,Books,Cork,16.64
2595,2023-07-29,Books,Cork,17.92
2596,2023-07-29,Clothing,Dublin,44.17
2597,2023-07-29,Electronics,Dublin,106.58
2598,2023-07-29,Clothing,Waterford,38.73
2599,2023-07-29,Electronics,Limerick,103.62
2600,2023-07-29,Games,Dublin,18.21
2601,2023-07-29,Books,Dublin,10.53
2602,2023-07-29,Games,Dublin,45.89
2603,2023-07-30,Clothing,Limerick,56.54
2604,2023-07-30,Electronics,Limerick,104.36
2605,2023-07-30,Games,Dublin,33.72
2606,2023-07-30,Clothing,Dublin,33.11
2607,2023-07-30,Books,Dublin,11.44
2608,2023-07-30,Clothing,Galway,34.97
2609,2023-07-30,Books,Cork,15.62
2610,2023-07-30,Clothing,Cork,43.72
2611,2023-07-30,Clothing,Limerick,39.97
2612,2023-07-31,Clothing,Dublin,67.29
2613,2023-07-31,Books,Dublin,11.98
2614,2023-07-31,Electronics,Galway,117.71
2615,2023-07-31,Games,Galway,30.48
2616,2023-07-31,Games,Dublin,35.2
2617,2023-07-31,Clothing,Dublin,42.71
2618,2023-07-31,Games,Dublin,106.48
2619,2023-07-31,Games,Galway,42.88
2620,2023-08-01,Books,Dublin,15.79
2621,2023-08-01,Games,Galway,8.0
2622,2023-08-01,Books,Dublin,16.06
2623,2023-08-01,Books,Cork,12.99
2624,2023-08-01,Electronics,Cork,99.79
2625,2023-08-01,Books,Limerick,21.82
2626,2023-08-01,Books,Galway,11.49
2627,2023-08-01,Clothing,Galway,17.66
2628,2023-08-01,Books,Dublin,24.46
2629,2023-08-01,Games,Dublin,42.65
2630,2023-08-01,Books,Cork,16.05
2631,2023-08-01,Games,Limerick,35.3
2632,2023-08-02,Clothing,Waterford,36.67
2633,2023-08-02,Electronics,Dublin,75.55
2634,2023-08-02,Games,Galway,54.51
2635,2023-08-02,Clothing,Dublin,37.63
2636,2023-08-03,Books,Dublin,20.98
2637,2023-08-03,Clothing,Cork,17.02
2638,2023-08-03,Clothing,Cork,47.44
2639,2023-08-03,Electronics,Dublin,78.96
2640,2023-08-04,Games,Cork,42.7
2641,2023-08-04,Books,Waterford,12.09
2642,2023-08-04,Games,Cork,90.25
2643,2023-08-04,Games,Dublin,65.4
2644,2023-08-05,Electronics,Waterford,100.51
2645,2023-08-05,Books,Dublin,20.32
2646,2023-08-05,Clothing,Limerick,37.2
2647,2023-08-05,Games,Galway,34.24
2648,2023-08-05,Clothing,Dublin,37.36
2649,2023-08-05,Electronics,Cork,78.57
2650,2023-08-05,Books,Limerick,13.62
2651,2023-08-06,Electronics,Cork,98.63
2652,2023-08-06,Books,Dublin,23.91
2653,2023-08-06,Books,Dublin,17.38
2654,2023-08-07,Clothing,Dublin,58.45
2655,2023-08-07,Books,Dublin,20.7
2656,2023-08-07,Clothing,Cork,51.64
2657,2023-08-07,Clothing,Limerick,49.8
2658,2023-08-07,Electronics,Cork,62.2
2659,2023-08-07,Clothing,Dublin,39.04
2660,2023-08-07,Books,Galway,12.06
2661,2023-08-07,Games,Galway,84.81
2662,2023-08-07,Games,Galway,45.98
2663,2023-08-07,Books,Galway,24.0
2664,2023-08-07,Books,Galway,5.33
2665,2023-08-08,Clothing,Galway,52.16
2666,2023-08-08,Games,Galway,67.11
2667,2023-08-08,Games,Galway,53.43
2668,2023-08-08,Games,Galway,45.33
2669,2023-08-08,Clothing,Waterford,50.32
2670,2023-08-08,Electronics,Dublin,115.37
2671,2023-08-08,Electronics,Cork,84.73
2672,2023-08-08,Games,Dublin,46.38
2673,2023-08-08,Clothing,Dublin,43.77
2674,2023-08-08,Books,Dublin,12.9
2675,2023-08-08,Books,Galway,20.09
2676,2023-08-08,Clothing,Cork,61.28
2677,2023-08-09,Games,Galway,65.39
2678,2023-08-09,Electronics,Limerick,94.77
2679,2023-08-09,Games,Galway,59.94
2680,2023-08-09,Clothing,Dublin,11.72
2681,2023-08-09,Books,Galway,10.61
2682,2023-08-09,Books,Galway,6.64
2683,2023-08-09,Games,Galway,72.78
2684,2023-08-09,Clothing,Limerick,21.4
2685,2023-08-09,Books,Dublin,15.95
2686,2023-08-09,Books,Cork,23.55
2687,2023-08-10,Clothing,Dublin,53.09
2688,2023-08-10,Clothing,Cork,41.84
2689,2023-08-10,Clothing,Limerick,29.32
2690,2023-08-10,Electronics,Limerick,80.41
2691,2023-08-10,Clothing,Dublin,43.69
2692,2023-08-10,Books,Cork,17.04
2693,2023-08-10,Electronics,Cork,87.62
2694,2023-08-10,Clothing,Cork,24.67
2695,2023-08-10,Games,Galway,17.24
2696,2023-08-10,Electronics,Galway,84.69
2697,2023-08-10,Games,Galway,36.18
2698,2023-08-11,Electronics,Dublin,108.64
2699,2023-08-11,Clothing,Dublin,62.19
2700,2023-08-11,Clothing,Cork,10.07
2701,2023-08-11,Books,Dublin,15.79
2702,2023-08-12,Clothing,Galway,78.67
2703,2023-08-12,Books,Cork,22.23
2704,2023-08-12,Books,Waterford,13.03
2705,2023-08-12,Clothing,Dublin,55.09
2706,2023-08-12,Clothing,Limerick,42.63
2707,2023-08-12,Clothing,Cork,43.86
2708,2023-08-12,Games,Dublin,85.71
2709,2023-08-12,Electronics,Limerick,77.44
2710,2023-08-13,Electronics,Cork,107.16
2711,2023-08-13,Electronics,Waterford,79.44
2712,2023-08-13,Electronics,Galway,97.8
2713,2023-08-13,Clothing,Limerick,38.48
2714,2023-08-13,Games,Cork,51.38
2715,2023-08-13,Clothing,Cork,78.0
2716,2023-08-13,Clothing,Waterford,29.16
2717,2023-08-14,Books,Dublin,23.33
2718,2023-08-14,Games,Cork,35.28
2719,2023-08-14,Clothing,Waterford,40.44
2720,2023-08-14,Clothing,Limerick,59.1
2721,2023-08-14,Clothing,Galway,41.07
2722,2023-08-14,Books,Limerick,16.43
2723,2023-08-14,Games,Dublin,49.04
2724,2023-08-14,Clothing,Limerick,40.11
2725,2023-08-14,Clothing,Cork,53.49
2726,2023-08-14,Games,Galway,64.48
2727,2023-08-15,Electronics,Limerick,80.01
2728,2023-08-15,Games,Waterford,65.44
2729,2023-08-15,Electronics,Galway,95.88
2730,2023-08-15,Electronics,Limerick,102.62
2731,2023-08-15,Books,Limerick,18.3
2732,2023-08-15,Books,Cork,18.15
2733,2023-08-15,Clothing,Limerick,32.57
2734,2023-08-15,Clothing,Cork,28.92
2735,2023-08-15,Games,Waterford,64.85
2736,2023-08-15,Games,Cork,54.89
2737,2023-08-16,Clothing,Dublin,58.54
2738,2023-08-16,Clothing,Galway,55.0
2739,2023-08-16,Books,Cork,23.06
2740,2023-08-16,Books,Dublin,13.68
2741,2023-08-16,Books,Waterford,13.81
2742,2023-08-16,Clothing,Galway,41.56
2743,2023-08-16,Clothing,Cork,27.95
2744,2023-08-16,Games,Galway,65.19
2745,2023-08-16,Books,Dublin,26.13
2746,2023-08-16,Clothing,Dublin,52.45
2747,2023-08-16,Clothing,Galway,60.54
2748,2023-08-16,Clothing,Galway,31.82
2749,2023-08-17,Games,Dublin,68.93
2750,2023-08-17,Books,Cork,16.74
2751,2023-08-17,Games,Dublin,20.99
2752,2023-08-17,Clothing,Limerick,38.54
2753,2023-08-17,Games,Dublin,35.73
2754,2023-08-17,Games,Dublin,80.81
2755,2023-08-17,Books,Dublin,3.58
2756,2023-08-17,Clothing,Cork,31.39
2757,2023-08-17,Games,Limerick,53.9
2758,2023-08-18,Games,Cork,32.35
2759,2023-08-18,Electronics,Waterford,110.19
2760,2023-08-18,Clothing,Limerick,57.73
2761,2023-08-18,Clothing,Cork,47.18
2762,2023-08-18,Games,Waterford,40.55
2763,2023-08-18,Electronics,Dublin,75.89
2764,2023-08-18,Books,Limerick,16.94
2765,2023-08-19,Electronics,Dublin,98.01
2766,2023-08-19,Games,Cork,57.34
2767,2023-08-19,Books,Galway,14.53
2768,2023-08-19,Clothing,Galway,47.0
2769,2023-08-19,Clothing,Galway,34.24
2770,2023-08-19,Games,Galway,58.63
2771,2023-08-19,Books,Galway,16.88
2772,2023-08-20,Games,Cork,47.1
2773,2023-08-20,Games,Dublin,31.78
2774,2023-08-20,Books,Dublin,12.24
2775,2023-08-20,Books,Galway,17.4
2776,2023-08-20,Clothing,Dublin,48.04
2777,2023-08-21,Games,Galway,69.34
2778,2023-08-21,Books,Cork,14.52
2779,2023-08-21,Clothing,Galway,28.89
2780,2023-08-21,Electronics,Cork,71.8
2781,2023-08-21,Games,Dublin,52.73
2782,2023-08-21,Clothing,Limerick,75.48
2783,2023-08-21,Books,Limerick,11.33
2784,2023-08-21,Clothing,Dublin,44.4
2785,2023-08-22,Clothing,Cork,28.66
2786,2023-08-22,Books,Waterford,21.27
2787,2023-08-22,Clothing,Dublin,39.03
2788,2023-08-22,Clothing,Galway,69.77
2789,2023-08-22,Games,Limerick,55.72
2790,2023-08-22,Clothing,Limerick,36.67
2791,2023-08-22,Clothing,Galway,37.81
2792,2023-08-22,Clothing,Cork,10.54
2793,2023-08-22,Books,Galway,14.67
2794,2023-08-22,Electronics,Limerick,102.85
2795,2023-08-22,Clothing,Dublin,33.35
2796,2023-08-23,Games,Dublin,53.14
2797,2023-08-23,Books,Dublin,11.1
2798,2023-08-23,Electronics,Limerick,89.16
2799,2023-08-23,Books,Waterford,11.98
2800,2023-08-24,Games,Dublin,70.42
2801,2023-08-24,Games,Dublin,31.41
2802,2023-08-24,Clothing,Dublin,37.75
2803,2023-08-24,Clothing,Dublin,88.61
2804,2023-08-24,Games,Galway,57.05
2805,2023-08-25,Clothing,Cork,39.62
2806,2023-08-25,Electronics,Galway,80.47
2807,2023-08-25,Books,Cork,13.76
2808,2023-08-25,Clothing,Waterford,37.77
2809,2023-08-25,Clothing,Dublin,61.26
2810,2023-08-25,Clothing,Cork,59.69
2811,2023-08-25,Clothing,Cork,64.28
2812,2023-08-25,Books,Galway,8.09
2813,2023-08-26,Games,Limerick,46.23
2814,2023-08-26,Electronics,Galway,64.48
2815,2023-08-26,Clothing,Limerick,84.68
2816,2023-08-26,Clothing,Limerick,46.99
2817,2023-08-26,Clothing,Galway,26.4
2818,2023-08-26,Books,Cork,12.33
2819,2023-08-26,Clothing,Limerick,57.06
2820,2023-08-26,Clothing,Cork,5.0
2821,2023-08-26,Books,Dublin,9.24
2822,2023-08-27,Clothing,Galway,27.59
2823,2023-08-27,Electronics,Limerick,60.13
2824,2023-08-27,Books,Limerick,18.98
2825,2023-08-27,Books,Limerick,10.43
2826,2023-08-27,Electronics,Dublin,84.77
2827,2023-08-27,Clothing,Galway,52.97
2828,2023-08-27,Books,Galway,16.28
2829,2023-08-28,Books,Galway,20.7
2830,2023-08-28,Clothing,Dublin,71.17
2831,2023-08-28,Books,Dublin,16.45
2832,2023-08-28,Games,Galway,51.49
2833,2023-08-28,Books,Galway,21.91
2834,2023-08-28,Games,Galway,7.0
2835,2023-08-28,Games,Galway,36.09
2836,2023-08-28,Books,Limerick,15.6
2837,2023-08-28,Electronics,Dublin,62.55
2838,2023-08-29,Clothing,Galway,47.48
2839,2023-08-29,Electronics,Galway,108.17
2840,2023-08-29,Electronics,Galway,83.09
2841,2023-08-29,Clothing,Cork,20.66
2842,2023-08-29,Books,Waterford,14.01
2843,2023-08-29,Clothing,Galway,39.15
2844,2023-08-29,Games,Galway,23.97
2845,2023-08-29,Books,Galway,4.67
2846,2023-08-29,Electronics,Cork,72.32
2847,2023-08-29,Games,Galway,7.43
2848,2023-08-30,Clothing,Dublin,30.82
2849,2023-08-30,Games,Waterford,59.68
2850,2023-08-30,Games,Dublin,71.75
2851,2023-08-30,Clothing,Dublin,65.07
2852,2023-08-30,Books,Cork,11.84
2853,2023-08-30,Games,Dublin,24.09
2854,2023-08-30,Electronics,Limerick,89.85
2855,2023-08-30,Clothing,Waterford,6.75
2856,2023-08-30,Electronics,Dublin,76.94
